,event_id,cik,asset,economic_flows,none,neutral,negative,positive,reimbursement,name,event_type,begin_date,cpi_adjusted_cost
236,159,7084,1,1,0,0,1,0,0,Mississippi River Midwest and Southern Flooding (July 2019),Flooding,2019-03-15,7649.6
237,209,7084,0,1,0,0,1,0,1,Hurricane Ida (August 2021),Tropical Cyclone,2021-08-29,84608.1
238,236,7084,1,0,0,0,1,0,0,Southern/Midwestern Drought and Heatwave (Spring-Fall 2023),Drought,2023-04-01,14786.7
239,3,7084,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
240,4,7084,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
241,65,7084,0,1,0,0,1,1,0,U.S. Drought/Heat Wave (2012),Drought,2012-01-01,41705.2
242,77,7084,0,1,0,0,1,0,0,Western/Plains Drought/Heat Wave (Spring-Fall 2013),Drought,2013-03-01,14283.6
243,120,7323,1,0,0,0,1,0,1,Louisiana Flooding (August 2016),Flooding,2016-08-12,13300.0
244,128,7323,1,0,0,0,1,0,0,South/Southeast Severe Weather (March 2017),Severe Storm,2017-03-26,3476.6
245,13,7323,1,1,0,0,0,0,1,Central Severe Weather (October 2006),Severe Storm,2006-10-02,1371.3
246,130,7323,1,0,0,0,1,0,0,South and Southeast Severe Weather (April 2017),Severe Storm,2017-04-20,1152.0
247,131,7323,0,1,0,0,0,0,1,Missouri and Arkansas Flooding and Central Severe Weather (May 2017),Flooding,2017-04-25,2156.7
248,138,7323,1,1,1,1,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
249,144,7323,1,1,0,0,1,1,1,Southern and Eastern Tornadoes and Severe Weather (April 2018),Severe Storm,2018-04-13,1660.7
250,161,7323,1,1,0,0,1,1,1,Southern and Eastern Tornadoes and Severe Weather (April 2019),Severe Storm,2019-04-13,1540.0
251,170,7323,1,0,0,0,1,0,0,Texas Tornadoes and Central Severe Weather (October 2019),Severe Storm,2019-10-20,2113.1
252,171,7323,1,1,0,0,1,0,1,Southeast Tornadoes and Northern Storms and Flooding (January 2020),Severe Storm,2020-01-10,1401.8
253,172,7323,0,1,0,0,0,0,1,South East and Northeast Severe Weather (February 2020),Severe Storm,2020-02-05,1532.2
254,177,7323,1,0,0,0,1,0,1,Southern Severe Weather (April 2020),Severe Storm,2020-04-21,1660.6
255,178,7323,1,0,0,0,1,0,0,Central Southern and Eastern Severe Weather (April 2020),Severe Storm,2020-04-27,1263.3
256,180,7323,1,0,0,0,1,0,0,South Central and Eastern Severe Weather (May 2020),Severe Storm,2020-05-20,1948.6
257,188,7323,1,1,1,1,1,0,1,Hurricane Laura (August 2020),Tropical Cyclone,2020-08-27,28090.3
258,189,7323,0,1,0,0,1,0,0,Hurricane Sally (September 2020),Tropical Cyclone,2020-09-15,8801.5
259,190,7323,1,1,1,1,1,0,1,Hurricane Delta (October 2020),Tropical Cyclone,2020-10-09,3469.3
260,191,7323,1,1,1,1,1,0,1,Hurricane Zeta (October 2020),Tropical Cyclone,2020-10-28,5266.0
261,195,7323,1,1,1,1,1,0,1,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
262,200,7323,0,1,0,0,0,0,1,Southern Tornadoes and Southeast Severe Weather (May 2021),Severe Storm,2021-05-02,1479.1
263,209,7323,1,1,1,1,1,0,1,Hurricane Ida (August 2021),Tropical Cyclone,2021-08-29,84608.1
264,21,7323,1,0,0,0,1,0,0,Southeast Tornadoes and Severe Weather (February 2008),Severe Storm,2008-02-05,1805.3
265,218,7323,1,1,0,0,1,0,1,Southern Severe Weather (April 2022),Severe Storm,2022-04-11,2915.7
266,219,7323,0,1,0,0,0,0,1,Southern and Central Severe Weather (May 2022),Severe Storm,2022-05-01,1230.1
267,230,7323,1,1,0,0,1,0,1,Central and Eastern Winter Storm and Cold Wave (December 2022),Winter Storm,2022-12-21,8951.7
268,233,7323,0,1,1,0,0,0,1,Southern and Eastern Severe Weather (March 2023),Severe Storm,2023-03-02,6170.0
269,24,7323,1,0,0,0,1,0,0,Southern Severe Weather (April 2008),Severe Storm,2008-04-09,1528.3
270,256,7323,0,1,0,0,0,0,1,Hurricane Idalia (August 2023),Tropical Cyclone,2023-08-29,3559.7
271,28,7323,1,1,1,1,1,0,1,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
272,280,7323,1,1,0,0,1,0,0,Hurricane Beryl (July 2024),Tropical Cyclone,2024-07-08,7219.0
273,283,7323,1,1,0,0,1,0,0,Hurricane Francine (September 2024),Tropical Cyclone,2024-09-11,1291.0
274,3,7323,1,1,1,1,1,1,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
275,30,7323,1,1,1,1,1,0,1,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
276,4,7323,1,1,1,1,1,1,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
277,5,7323,1,0,0,0,1,0,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
278,50,7323,1,1,0,0,1,0,0,Midwest/Southeast Tornadoes and Derecho (April 2011),Severe Storm,2011-04-04,3885.3
279,51,7323,1,1,0,0,1,0,0,Southeast/Midwest Tornadoes (April 2011),Severe Storm,2011-04-08,3051.0
280,52,7323,1,1,0,0,1,0,0,Midwest/Southeast Tornadoes (April 2011),Severe Storm,2011-04-14,2882.9
281,53,7323,0,1,0,0,1,0,0,Ohio Valley Derecho and Southern Tornadoes (April 2011),Severe Storm,2011-04-19,1452.8
282,54,7323,1,1,0,0,1,0,0,Southeast/Ohio Valley/Midwest Tornadoes (April 2011),Severe Storm,2011-04-25,14310.7
283,62,7323,0,1,0,0,0,0,1,Hurricane Irene (August 2011),Tropical Cyclone,2011-08-26,18756.7
284,74,7323,1,1,1,1,1,1,1,Hurricane Isaac (August 2012),Tropical Cyclone,2012-08-26,3786.1
285,75,7323,0,0,1,1,0,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
286,76,7323,1,0,0,0,1,0,0,Southern Severe Weather (February 2013),Severe Storm,2013-02-24,1253.9
287,8,7323,1,1,0,0,1,0,1,Severe Storms and Tornadoes (March 2006),Severe Storm,2006-03-08,2113.3
288,3,7332,0,1,1,1,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
289,4,7332,0,1,1,1,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
290,3,7431,1,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
291,4,7431,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
292,2,8177,0,1,0,0,1,0,0,Hurricane Dennis (July 2005),Tropical Cyclone,2005-07-09,4017.0
293,3,8177,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
294,4,8177,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
295,5,8177,0,1,0,0,1,0,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
296,28,8411,0,0,1,1,0,0,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
297,30,8411,0,0,1,1,0,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
298,3,8947,1,0,0,0,0,0,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
299,4,8947,1,0,0,0,0,0,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
300,75,9092,0,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
301,75,9263,0,1,0,0,0,1,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
302,3,9342,0,1,0,0,0,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
303,4,9342,0,1,0,0,0,1,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
304,30,9346,0,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
305,50,9346,0,1,0,0,1,0,0,Midwest/Southeast Tornadoes and Derecho (April 2011),Severe Storm,2011-04-04,3885.3
306,51,9346,0,1,0,0,1,0,0,Southeast/Midwest Tornadoes (April 2011),Severe Storm,2011-04-08,3051.0
307,52,9346,0,1,0,0,1,0,0,Midwest/Southeast Tornadoes (April 2011),Severe Storm,2011-04-14,2882.9
308,54,9346,0,1,0,0,1,0,0,Southeast/Ohio Valley/Midwest Tornadoes (April 2011),Severe Storm,2011-04-25,14310.7
309,56,9346,0,1,0,0,1,0,0,Midwest/Southeast Tornadoes (May 2011),Severe Storm,2011-05-22,12735.6
310,58,9346,0,1,0,0,1,0,0,Midwest/Southeast Tornadoes and Severe Weather (June 2011),Severe Storm,2011-06-18,2152.3
311,62,9346,0,1,0,0,1,0,0,Hurricane Irene (August 2011),Tropical Cyclone,2011-08-26,18756.7
312,138,9389,0,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
313,139,9389,0,1,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
314,195,9389,0,1,0,0,1,0,0,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
315,196,9389,1,0,0,0,1,0,0,Southeast Tornadoes and Severe Weather (March 2021),Severe Storm,2021-03-24,1995.8
316,197,9389,1,0,0,0,1,0,0,Eastern Severe Weather (March 2021),Severe Storm,2021-03-27,1601.9
317,200,9389,1,0,0,0,1,0,0,Southern Tornadoes and Southeast Severe Weather (May 2021),Severe Storm,2021-05-02,1479.1
318,204,9389,1,0,0,0,1,0,0,Central Severe Storms (June 2021),Severe Storm,2021-06-24,1453.6
319,211,9389,1,0,0,0,1,0,0,Southeast Central Tornado Outbreak (December 2021),Severe Storm,2021-12-10,4463.1
320,3,9389,0,1,0,1,0,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
321,4,9389,0,1,0,1,0,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
322,138,9466,0,0,1,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
323,139,9466,0,0,1,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
324,140,9466,0,0,1,0,1,0,0,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
325,141,9466,0,1,0,0,1,0,1,Central and Eastern Winter Storm (January 2018),Winter Storm,2018-01-03,1324.6
326,142,9466,0,1,0,0,1,0,0,Northeast Winter Storm (March 2018),Winter Storm,2018-03-01,2786.4
327,143,9466,0,1,0,0,1,0,0,Southeastern Tornadoes and Severe Weather (March 2018),Severe Storm,2018-03-18,1844.1
328,186,9466,1,1,0,0,1,0,0,Hurricane Isaias (August 2020),Tropical Cyclone,2020-08-03,5756.1
329,187,9466,0,1,0,0,1,0,0,Central Severe Weather - Derecho (August 2020),Severe Storm,2020-08-10,13452.9
330,188,9466,1,1,0,0,1,0,0,Hurricane Laura (August 2020),Tropical Cyclone,2020-08-27,28090.3
331,195,9466,1,1,1,1,1,1,0,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
332,3,9466,0,1,0,0,1,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
333,4,9466,0,1,0,0,1,1,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
334,48,9466,0,1,0,0,1,0,0,Southern Plains/Southwest Drought and Heat Wave (Spring-Summer 2011),Drought,2011-03-01,17109.5
335,62,9466,1,1,1,0,1,0,0,Hurricane Irene (August 2011),Tropical Cyclone,2011-08-26,18756.7
336,63,9466,1,0,0,0,1,0,0,Tropical Storm Lee (September 2011),Tropical Cyclone,2011-09-01,3492.4
337,64,9466,1,0,0,0,1,0,0,Northeastern Winter Storm (October 2011),Winter Storm,2011-10-29,1285.8
338,73,9466,1,0,0,0,1,0,0,Plains/East/Northeast Derecho (June-July 2012),Severe Storm,2012-06-29,3957.0
339,75,9466,1,1,1,1,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
340,8,9466,0,1,0,0,1,0,0,Severe Storms and Tornadoes (March 2006),Severe Storm,2006-03-08,2113.3
341,87,9466,0,1,0,0,1,0,0,Midwest/Southeast/Northeast Winter Storm (January 2014),Winter Storm,2014-01-05,2933.4
342,4,9801,1,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
343,138,9892,0,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
344,139,9892,0,1,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
345,140,9892,1,1,0,0,1,0,0,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
346,138,10254,1,1,0,1,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
347,40,10329,0,1,0,0,1,0,0,Northeast Winter Storm (February 2010),Winter Storm,2010-02-09,1192.8
348,140,10456,1,1,1,0,1,0,1,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
349,284,10456,1,0,0,0,1,0,1,Hurricane Helene (September 2024),Tropical Cyclone,2024-09-24,78721.0
350,140,10795,1,0,0,0,1,0,0,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
351,140,11199,1,1,0,0,1,0,0,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
352,3,11199,0,1,0,1,0,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
353,4,11199,0,1,0,1,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
354,117,11544,0,1,0,0,1,0,0,Western/Southeast Wildfires (Summer-Fall 2016),Wildfire,2016-06-01,3137.5
355,134,11544,1,1,0,0,1,0,0,Western Wildfires California Firestorm (Summer-Fall 2017),Wildfire,2017-06-01,23226.5
356,138,11544,1,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
357,139,11544,1,1,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
358,140,11544,1,1,0,0,1,0,0,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
359,147,11544,0,1,0,0,1,0,0,Western Wildfires California Firestorm (Summer-Fall 2018),Wildfire,2018-06-01,30000.0
360,228,11544,0,1,0,0,1,0,0,Hurricane Ian (September 2022),Tropical Cyclone,2022-09-28,119626.0
361,230,11544,1,1,0,0,1,0,0,Central and Eastern Winter Storm and Cold Wave (December 2022),Winter Storm,2022-12-21,8951.7
362,284,11544,0,1,0,0,1,0,0,Hurricane Helene (September 2024),Tropical Cyclone,2024-09-24,78721.0
363,3,11544,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
364,4,11544,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
365,51,11544,0,1,0,0,1,0,0,Southeast/Midwest Tornadoes (April 2011),Severe Storm,2011-04-08,3051.0
366,52,11544,0,1,0,0,1,0,0,Midwest/Southeast Tornadoes (April 2011),Severe Storm,2011-04-14,2882.9
367,54,11544,0,1,0,0,1,0,0,Southeast/Ohio Valley/Midwest Tornadoes (April 2011),Severe Storm,2011-04-25,14310.7
368,56,11544,0,1,0,0,1,0,0,Midwest/Southeast Tornadoes (May 2011),Severe Storm,2011-05-22,12735.6
369,75,11544,0,1,0,0,0,0,1,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
370,3,12239,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
371,3,12659,1,0,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
372,4,12659,1,0,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
373,11,12779,0,1,0,0,1,0,0,Northeast Flooding (June 2006),Flooding,2006-06-25,2358.5
374,3,12978,1,0,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
375,138,13239,1,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
376,139,13239,0,1,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
377,140,13239,0,1,0,0,1,0,0,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
378,195,13239,1,1,0,0,1,1,0,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
379,209,13239,0,1,0,0,1,0,0,Hurricane Ida (August 2021),Tropical Cyclone,2021-08-29,84608.1
380,28,13239,1,1,0,0,1,0,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
381,3,13239,1,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
382,30,13239,1,0,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
383,4,13239,1,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
384,142,13372,1,1,1,0,1,1,1,Northeast Winter Storm (March 2018),Winter Storm,2018-03-01,2786.4
385,146,13372,1,0,0,0,1,0,1,Central and Eastern Severe Weather (May 2018),Severe Storm,2018-05-13,1726.2
386,186,13372,0,1,0,0,1,0,0,Hurricane Isaias (August 2020),Tropical Cyclone,2020-08-03,5756.1
387,205,13372,0,0,1,1,0,0,0,Tropical Storm Elsa (July 2021),Tropical Cyclone,2021-07-07,1407.1
388,206,13372,0,1,0,0,1,0,0,Central Severe Storms (July 2021),Severe Storm,2021-07-08,1252.8
389,230,13372,0,1,0,0,1,0,0,Central and Eastern Winter Storm and Cold Wave (December 2022),Winter Storm,2022-12-21,8951.7
390,3,13372,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
391,4,13372,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
392,62,13372,1,1,1,0,1,0,0,Hurricane Irene (August 2011),Tropical Cyclone,2011-08-26,18756.7
393,64,13372,1,1,1,1,1,0,1,Northeastern Winter Storm (October 2011),Winter Storm,2011-10-29,1285.8
394,75,13372,1,1,1,1,1,1,1,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
395,97,13372,0,1,0,0,1,0,1,Central and Eastern Winter storm Cold Wave (February 2015),Winter Storm,2015-02-14,3969.3
396,121,13573,0,1,0,0,1,0,0,Hurricane Matthew (October 2016),Tropical Cyclone,2016-10-08,13100.0
397,139,13573,0,1,0,1,0,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
398,142,13573,0,1,0,0,1,0,0,Northeast Winter Storm (March 2018),Winter Storm,2018-03-01,2786.4
399,40,13573,0,1,0,0,1,0,0,Northeast Winter Storm (February 2010),Winter Storm,2010-02-09,1192.8
400,3,13606,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
401,4,13606,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
402,121,14195,0,1,0,0,0,1,0,Hurricane Matthew (October 2016),Tropical Cyclone,2016-10-08,13100.0
403,138,14195,0,1,0,0,0,1,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
404,139,14195,0,1,0,0,0,1,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
405,140,14195,0,1,0,0,0,1,0,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
406,141,14195,0,1,0,0,0,1,0,Central and Eastern Winter Storm (January 2018),Winter Storm,2018-01-03,1324.6
407,142,14195,0,1,0,0,0,1,0,Northeast Winter Storm (March 2018),Winter Storm,2018-03-01,2786.4
408,3,14195,0,1,0,0,1,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
409,4,14195,0,1,0,0,0,1,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
410,62,14195,0,1,0,0,0,1,0,Hurricane Irene (August 2011),Tropical Cyclone,2011-08-26,18756.7
411,65,14195,0,1,0,0,1,0,0,U.S. Drought/Heat Wave (2012),Drought,2012-01-01,41705.2
412,75,14195,0,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
413,77,14195,0,1,0,0,1,0,0,Western/Plains Drought/Heat Wave (Spring-Fall 2013),Drought,2013-03-01,14283.6
414,140,14272,1,0,0,1,1,0,0,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
415,3,14272,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
416,138,14707,1,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
417,139,14707,1,1,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
418,138,14846,1,1,0,0,1,0,1,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
419,195,14846,1,1,0,0,1,0,1,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
420,204,14846,1,1,0,0,1,0,1,Central Severe Storms (June 2021),Severe Storm,2021-06-24,1453.6
421,206,14846,1,1,0,0,1,0,1,Central Severe Storms (July 2021),Severe Storm,2021-07-08,1252.8
422,216,14846,1,0,0,0,0,0,1,Western Wildfires (Spring-Fall 2022),Wildfire,2022-04-01,3296.6
423,219,14846,1,0,0,0,0,0,1,Southern and Central Severe Weather (May 2022),Severe Storm,2022-05-01,1230.1
424,230,14846,1,1,0,0,1,0,1,Central and Eastern Winter Storm and Cold Wave (December 2022),Winter Storm,2022-12-21,8951.7
425,11,14930,1,0,0,0,1,0,0,Northeast Flooding (June 2006),Flooding,2006-06-25,2358.5
426,138,14930,0,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
427,139,14930,1,1,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
428,140,14930,0,1,0,0,1,0,0,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
429,228,14930,1,1,0,0,1,0,1,Hurricane Ian (September 2022),Tropical Cyclone,2022-09-28,119626.0
430,3,14930,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
431,40,15393,0,1,0,1,0,0,0,Northeast Winter Storm (February 2010),Winter Storm,2010-02-09,1192.8
432,3,15615,0,1,0,0,0,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
433,4,15615,0,1,0,0,0,1,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
434,62,15615,0,1,0,0,1,0,0,Hurricane Irene (August 2011),Tropical Cyclone,2011-08-26,18756.7
435,63,15615,0,1,0,0,1,0,0,Tropical Storm Lee (September 2011),Tropical Cyclone,2011-09-01,3492.4
436,213,15847,0,1,0,0,1,0,0,Western/Central Drought and Heat Wave (2022),Drought,2022-01-01,23480.6
437,236,15847,0,1,0,0,1,0,0,Southern/Midwestern Drought and Heatwave (Spring-Fall 2023),Drought,2023-04-01,14786.7
438,259,15847,0,1,0,0,1,0,0,Southern/Eastern/Northwestern Drought and Heat Wave (2024),Drought,2024-01-01,5417.0
439,194,16040,1,0,0,0,0,0,1,California Flooding and Severe Weather (January 2021),Flooding,2021-01-24,1325.0
440,3,16040,0,1,0,1,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
441,4,16040,0,0,1,1,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
442,138,16099,1,1,1,1,1,0,1,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
443,155,16099,1,0,0,0,0,0,1,Hurricane Florence (September 2018),Tropical Cyclone,2018-09-13,30000.0
444,30,16099,1,1,1,1,1,0,1,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
445,4,16099,1,0,0,0,1,0,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
446,148,16160,0,1,0,0,1,0,0,Southwest/Southern Plains Drought (Summer-Fall 2018),Drought,2018-06-01,3797.4
447,3,16160,0,0,1,1,0,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
448,4,16160,0,0,1,1,0,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
449,65,16160,0,1,0,0,1,0,0,U.S. Drought/Heat Wave (2012),Drought,2012-01-01,41705.2
450,155,16732,1,0,0,0,1,0,0,Hurricane Florence (September 2018),Tropical Cyclone,2018-09-13,30000.0
451,195,16732,1,0,0,0,1,0,0,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
452,28,16873,1,1,0,0,1,0,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
453,30,16873,1,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
454,4,16873,1,1,0,0,1,1,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
455,185,16875,0,1,0,0,1,0,0,Western Wildfires - California Oregon Washington Firestorms (Fall 2020),Wildfire,2020-08-01,19904.5
456,193,16875,0,1,0,0,1,0,0,Western Drought and Heat Wave (2021),Drought,2021-01-01,10201.9
457,202,16875,0,1,0,0,1,1,0,Western Wildfires (2021),Wildfire,2021-06-01,12064.0
